   182/299     11.9G   0.03178   0.02865  0.008844   0.06928       195       640    0.7638     0.732     0.781    0.5094   0.03174   0.01833  0.007039
   183/299     11.9G   0.03187   0.02878  0.009078   0.06973       172       640    0.7806    0.7183    0.7815      0.51   0.03173   0.01833  0.007039
   184/299     11.9G   0.03178   0.02888  0.008933   0.06959       186       640    0.7852    0.7148    0.7816    0.5103   0.03172   0.01832  0.007034
   185/299     11.9G   0.03159   0.02848  0.008841   0.06891       218       640     0.761    0.7368    0.7824    0.5109   0.03172   0.01832  0.007032
   186/299     11.9G   0.03156   0.02849  0.009046   0.06909       202       640    0.7653    0.7333    0.7826    0.5113   0.03171   0.01832   0.00702
   187/299     11.9G   0.03174   0.02882   0.00904    0.0696       207       640    0.7658    0.7345    0.7828    0.5115    0.0317   0.01832  0.007015
   188/299     11.9G   0.03157   0.02832  0.008704    0.0686       233       640    0.7667    0.7333     0.783    0.5117   0.03169   0.01832  0.007009
   189/299     11.9G   0.03132   0.02847  0.008867   0.06866       195       640     0.766    0.7327    0.7832    0.5124   0.03169   0.01831  0.007007
   190/299     11.9G   0.03121   0.02825  0.008495   0.06796       233       640     0.776    0.7236    0.7834    0.5128   0.03168   0.01831  0.007006
   191/299     11.9G   0.03145   0.02853  0.008805   0.06879       177       640    0.7755    0.7242    0.7835    0.5134   0.03168   0.01831  0.007005
   192/299     11.9G   0.03151   0.02833  0.009347   0.06919       201       640    0.7738    0.7256    0.7833    0.5135   0.03168   0.01831  0.007004
   193/299     11.9G   0.03111   0.02844  0.008663   0.06822       220       640    0.7752     0.725    0.7837     0.514   0.03167   0.01831  0.007002
   194/299     11.9G   0.03131   0.02854  0.008781   0.06863       188       640    0.7761    0.7249    0.7839    0.5145   0.03167   0.01831  0.006998
   195/299     11.9G   0.03133   0.02811  0.008633   0.06808       149       640    0.7742    0.7268     0.784    0.5148   0.03167   0.01831   0.00699
   196/299     11.9G   0.03123   0.02828  0.008559   0.06806       188       640    0.7728    0.7288    0.7841    0.5152   0.03167   0.01831  0.006986
   197/299     11.9G   0.03134   0.02878  0.008923   0.06904       258       640    0.7749    0.7273    0.7843    0.5157   0.03166    0.0183  0.006981
   198/299     11.9G   0.03103   0.02818  0.008604   0.06781       262       640    0.7759    0.7261    0.7844    0.5162   0.03166   0.01831   0.00698
   199/299     11.9G   0.03091   0.02811  0.008349   0.06737       198       640    0.7673    0.7333    0.7846    0.5164   0.03166   0.01831  0.006979
   200/299     11.9G    0.0309   0.02794  0.008568   0.06741       199       640    0.7651    0.7351    0.7846    0.5166   0.03165   0.01831  0.006978
   201/299     11.9G   0.03109   0.02805   0.00855   0.06769       206       640    0.7633    0.7374    0.7848    0.5166   0.03165    0.0183  0.006974
   202/299     11.9G   0.03076   0.02795   0.00822   0.06693       167       640    0.7648    0.7358    0.7847    0.5168   0.03165   0.01831  0.006975
   203/299     11.9G   0.03094    0.0276  0.008596   0.06713       183       640    0.7654    0.7355     0.785    0.5174   0.03165   0.01831  0.006978
